"","chapter","linenumber","word","sentiment"
"942",3,243,"unconscious","negative"
"943",3,244,"imitation","negative"
"944",3,244,"fall","negative"
"945",3,244,"fall","sadness"
"946",3,244,"hereditary",NA
"947",3,244,"level","positive"
"948",3,244,"level","trust"
"949",3,246,"occasional","surprise"
"950",3,246,"emergence",NA
"951",3,246,"equilateral",NA
"952",3,246,"ranks",NA
"953",3,247,"serf",NA
"954",3,247,"born",NA
"955",3,247,"ancestors",NA
"956",3,247,"welcomed","joy"
"957",3,247,"welcomed","positive"
"958",3,247,"poor",NA
"959",3,247,"serfs",NA
"960",3,248,"gleam",NA
"961",3,248,"light",NA
"962",3,248,"hope","anticipation"
"963",3,248,"hope","joy"
"964",3,248,"hope","positive"
"965",3,248,"hope","surprise"
"966",3,248,"hope","trust"
"967",3,248,"shed","negative"
"968",3,248,"monotonous",NA
"969",3,248,"squalor",NA
"970",3,249,"existence","positive"
"971",3,249,"aristocracy","positive"
"972",3,250,"classes",NA
"973",3,250,"aware",NA
"974",3,250,"rare",NA
"975",3,250,"phenomena",NA
"976",3,251,"vulgarize",NA
"977",3,251,"privileges",NA
"978",3,251,"serve","negative"
"979",3,251,"serve","trust"
"980",3,252,"barrier","anger"
"981",3,252,"barrier","negative"
"982",3,252,"revolution","anger"
"983",3,252,"revolution","anticipation"
"984",3,252,"revolution","fear"
"985",3,252,"revolution","negative"
"986",3,252,"revolution","positive"
"987",3,252,"revolution","sadness"
"988",3,252,"revolution","surprise"
"989",3,254,"acute",NA
"990",3,254,"angled",NA
"991",3,254,"rabble","anger"
"992",3,254,"rabble","fear"
"993",3,254,"rabble","negative"
"994",3,254,"exception",NA
"995",3,254,"absolutely",NA
"996",3,255,"destitute","fear"
"997",3,255,"destitute","negative"
"998",3,255,"destitute","sadness"
"999",3,255,"hope","anticipation"
"1000",3,255,"hope","joy"
"1001",3,255,"hope","positive"
"1002",3,255,"hope","surprise"
"1003",3,255,"hope","trust"
"1004",3,255,"ambition","anticipation"
"1005",3,255,"ambition","joy"
"1006",3,255,"ambition","positive"
"1007",3,255,"ambition","trust"
"1008",3,255,"found","joy"
"1009",3,255,"found","positive"
"1010",3,255,"found","trust"
"1011",3,255,"leaders",NA
"1012",3,256,"seditious",NA
"1013",3,256,"outbreaks",NA
"1014",3,256,"render","positive"
"1015",3,257,"superior","positive"
"1016",3,257,"strength","positive"
"1017",3,257,"strength","trust"
"1018",3,257,"wisdom","positive"
"1019",3,257,"wisdom","trust"
"1020",3,258,"circles",NA
"1021",3,258,"wise","positive"
"1022",3,258,"ordinance","trust"
"1023",3,258,"nature",NA
"1024",3,258,"decreed",NA
"1025",3,258,"proportion",NA
"1026",3,259,"classes",NA
"1027",3,259,"increase","positive"
"1028",3,259,"intelligence","fear"
"1029",3,259,"intelligence","joy"
"1030",3,259,"intelligence","positive"
"1031",3,259,"intelligence","trust"
"1032",3,259,"knowledge","positive"
"1033",3,260,"virtue","positive"
"1034",3,260,"virtue","trust"
"1035",3,260,"proportion",NA
"1036",3,260,"acute",NA
"1037",3,260,"angle",NA
"1038",3,260,"makes",NA
"1039",3,261,"physically",NA
"1040",3,261,"terrible","anger"
"1041",3,261,"terrible","disgust"
"1042",3,261,"terrible","fear"
"1043",3,261,"terrible","negative"
"1044",3,261,"terrible","sadness"
"1045",3,261,"increase","positive"
"1046",3,261,"approximate",NA
"1047",3,262,"comparatively",NA
"1048",3,262,"harmless",NA
"1049",3,262,"angle",NA
"1050",3,262,"equilateral",NA
"1051",3,262,"triangle",NA
"1052",3,263,"brutal","anger"
"1053",3,263,"brutal","fear"
"1054",3,263,"brutal","negative"
"1055",3,263,"formidable","fear"
"1056",3,263,"soldier","anger"
"1057",3,263,"soldier","positive"
"1058",3,263,"soldier","sadness"
"1059",3,263,"class",NA
"1060",3,263,"creatures",NA
"1061",3,264,"level","positive"
"1062",3,264,"level","trust"
"1063",3,264,"women",NA
"1064",3,264,"lack","negative"
"1065",3,264,"intelligence","fear"
"1066",3,264,"intelligence","joy"
"1067",3,264,"intelligence","positive"
"1068",3,264,"intelligence","trust"
"1069",3,264,"found","joy"
"1070",3,264,"found","positive"
"1071",3,264,"found","trust"
"1072",3,265,"wax",NA
"1073",3,265,"mental",NA
"1074",3,265,"ability","positive"
"1075",3,265,"employ","trust"
"1076",3,265,"tremendous",NA
"1077",3,266,"penetrating",NA
"1078",3,266,"power",NA
"1079",3,266,"advantage","positive"
"1080",3,266,"wane","negative"
"1081",3,266,"wane","sadness"
"1082",3,266,"power",NA
"1083",3,267,"penetration","anger"
"1084",3,267,"penetration","fear"
"1085",3,267,"penetration","negative"
"1086",3,269,"admirable","joy"
"1087",3,269,"admirable","positive"
"1088",3,269,"admirable","trust"
"1089",3,269,"law","trust"
"1090",3,269,"compensation",NA
"1091",3,269,"perfect","anticipation"
"1092",3,269,"perfect","joy"
"1093",3,269,"perfect","positive"
"1094",3,269,"perfect","trust"
"1095",3,269,"proof","trust"
"1096",3,270,"natural",NA
"1097",3,270,"fitness",NA
"1098",3,270,"divine",NA
"1099",3,270,"origin",NA
"1100",3,271,"aristocratic","positive"
"1101",3,271,"constitution",NA
"1102",3,271,"flatland",NA
"1103",3,271,"judicious","positive"
"1104",3,271,"judicious","trust"
"1105",3,272,"law","trust"
"1106",3,272,"nature",NA
"1107",3,272,"polygons",NA
"1108",3,272,"circles",NA
"1109",3,273,"stifle","negative"
"1110",3,273,"sedition","anger"
"1111",3,273,"sedition","negative"
"1112",3,273,"sedition","sadness"
"1113",3,273,"cradle","anticipation"
"1114",3,273,"cradle","joy"
"1115",3,273,"cradle","positive"
"1116",3,273,"cradle","trust"
"1117",3,273,"taking",NA
"1118",3,273,"advantage","positive"
"1119",3,274,"irrepressible",NA
"1120",3,274,"boundless",NA
"1121",3,274,"hopefulness",NA
"1122",3,274,"human",NA
"1123",3,274,"mind",NA
"1124",3,274,"art","anticipation"
"1125",3,274,"art","joy"
"1126",3,274,"art","positive"
"1127",3,274,"art","sadness"
"1128",3,274,"art","surprise"
"1129",3,275,"aid","positive"
"1130",3,275,"law","trust"
"1131",3,275,"found","joy"
"1132",3,275,"found","positive"
"1133",3,275,"found","trust"
"1134",3,276,"artificial",NA
"1135",3,276,"compression",NA
"1136",3,276,"expansion",NA
"1137",3,277,"physicians",NA
"1138",3,277,"intelligent","positive"
"1139",3,277,"intelligent","trust"
"1140",3,277,"leaders",NA
"1141",3,277,"rebellion","anger"
"1142",3,277,"rebellion","disgust"
"1143",3,277,"rebellion","fear"
"1144",3,278,"perfectly",NA
"1145",3,278,"regular",NA
"1146",3,278,"admit",NA
"1147",3,278,"privileged","joy"
"1148",3,278,"privileged","positive"
"1149",3,278,"privileged","trust"
"1150",3,279,"classes",NA
"1151",3,279,"larger","disgust"
"1152",3,279,"larger","surprise"
"1153",3,279,"larger","trust"
"1154",3,279,"standard",NA
"1155",3,280,"allured",NA
"1156",3,280,"prospect","positive"
"1157",3,280,"ultimately","anticipation"
"1158",3,280,"ultimately","positive"
"1159",3,280,"ennobled",NA
"1160",3,280,"induced",NA
"1161",3,281,"enter",NA
"1162",3,281,"hospitals",NA
"1163",3,281,"honourable",NA
"1164",3,282,"confinement","anger"
"1165",3,282,"confinement","fear"
"1166",3,282,"confinement","negative"
"1167",3,282,"confinement","sadness"
"1168",3,282,"life",NA
"1169",3,282,"obstinate","negative"
"1170",3,282,"foolish","negative"
"1171",3,283,"hopelessly",NA
"1172",3,283,"irregular","negative"
"1173",3,283,"led",NA
"1174",3,283,"execution","anger"
"1175",3,283,"execution","fear"
"1176",3,283,"execution","negative"
"1177",3,283,"execution","sadness"
"1178",3,283,"execution","trust"
"1179",3,285,"wretched","disgust"
"1180",3,285,"wretched","negative"
"1181",3,285,"wretched","sadness"
"1182",3,285,"rabble","anger"
"1183",3,285,"rabble","fear"
"1184",3,285,"rabble","negative"
"1185",3,285,"isosceles",NA
"1186",3,285,"planless",NA
"1187",3,285,"leaderless",NA
"1188",3,286,"transfixed",NA
"1189",3,286,"resistance","anger"
"1190",3,286,"resistance","negative"
"1191",3,286,"body",NA
"1192",3,287,"brethren",NA
"1193",3,287,"chief",NA
"1194",3,287,"circle",NA
"1195",3,287,"pay","anticipation"
"1196",3,287,"pay","joy"
"1197",3,287,"pay","positive"
"1198",3,287,"pay","trust"
"1199",3,287,"emergencies",NA
"1200",3,288,"means",NA
"1201",3,288,"jealousies",NA
"1202",3,288,"suspicious","anger"
"1203",3,288,"suspicious","anticipation"
"1204",3,288,"suspicious","negative"
"1205",3,289,"skillfully",NA
"1206",3,289,"fomented",NA
"1207",3,289,"circular",NA
"1208",3,289,"party",NA
"1209",3,289,"stirred",NA
"1210",3,290,"mutual","positive"
"1211",3,290,"warfare","anger"
"1212",3,290,"warfare","fear"
"1213",3,290,"warfare","negative"
"1214",3,290,"warfare","sadness"
"1215",3,290,"perish","fear"
"1216",3,290,"perish","negative"
"1217",3,290,"perish","sadness"
"1218",3,290,"another's",NA
"1219",3,290,"angles",NA
"1220",3,291,"hundred",NA
"1221",3,291,"twenty",NA
"1222",3,291,"rebellions",NA
"1223",3,291,"recorded",NA
"1224",3,291,"annals",NA
"1225",3,292,"minor",NA
"1226",3,292,"outbreaks",NA
"1227",3,292,"numbered",NA
"1228",3,292,"hundred",NA
"1229",3,292,"thirty",NA
"1230",3,297,"footnote",NA
"1231",3,297,"1",NA
"1232",3,297,"certificate",NA
"1233",3,297,"spaceland",NA
"1234",3,297,"critic","negative"
"1235",3,298,"procreation",NA
"1236",3,298,"square",NA
"1237",3,298,"son",NA
"1238",3,298,"certificate",NA
"1239",3,298,"nature",NA
"1240",3,299,"proving",NA
"1241",3,299,"equal",NA
"1242",3,299,"sidedness",NA
"1243",3,299,"father","trust"
"1244",3,299,"reply",NA
"1245",3,300,"lady",NA
"1246",3,300,"position",NA
"1247",3,300,"mary",NA
"1248",3,300,"uncertified",NA
"1249",3,300,"triangle",NA
"1250",3,300,"square",NA
"1251",3,301,"offspring",NA
"1252",3,301,"resulted",NA
"1253",3,301,"slightly",NA
"1254",3,301,"irregular","negative"
"1255",3,301,"triangle",NA
"1256",3,302,"irregularity","negative"
"1257",3,302,"generation",NA
"1258",3,303,"visited",NA
"1259",3,303,"fails",NA
"1260",3,303,"attain",NA
"1261",3,303,"pentagonal",NA
"1262",3,304,"rank",NA
"1263",3,304,"relapses",NA
"1264",3,304,"triangular",NA
"1265",4,309,"section",NA
"1266",4,309,"4",NA
"1267",4,309,"women",NA
"1268",4,312,"highly",NA
"1269",4,312,"triangles",NA
"1270",4,312,"soldier","anger"
"1271",4,312,"soldier","positive"
"1272",4,312,"soldier","sadness"
"1273",4,312,"class",NA
"1274",4,312,"formidable","fear"
"1275",4,313,"readily","positive"
"1276",4,313,"inferred",NA
"1277",4,313,"formidable","fear"
"1278",4,313,"women",NA
"1279",4,314,"soldier","anger"
"1280",4,314,"soldier","positive"
"1281",4,314,"soldier","sadness"
"1282",4,314,"wedge",NA
"1283",4,314,"woman",NA
"1284",4,314,"needle","positive"
"1285",4,314,"speak",NA
"1286",4,315,"extremities",NA
"1287",4,315,"add",NA
"1288",4,315,"power",NA
"1289",4,316,"practically",NA
"1290",4,316,"invisible",NA
"1291",4,316,"perceive","positive"
"1292",4,316,"perceive","trust"
"1293",4,317,"female","positive"
"1294",4,317,"flatland",NA
"1295",4,317,"creature","disgust"
"1296",4,317,"creature","fear"
"1297",4,317,"creature","negative"
"1298",4,317,"means",NA
"1299",4,317,"trifled",NA
"1300",4,320,"readers",NA
"1301",4,320,"woman",NA
"1302",4,321,"flatland",NA
"1303",4,321,"invisible",NA
"1304",4,322,"apparent",NA
"1305",4,322,"explanation",NA
"1306",4,322,"words","anger"
"1307",4,322,"words","negative"
"1308",4,323,"unreflecting",NA
"1309",4,325,"needle","positive"
"1310",4,325,"table",NA
"1311",4,325,"eye",NA
"1312",4,325,"level","positive"
"1313",4,325,"level","trust"
"1314",4,326,"table",NA
"1315",4,326,"length",NA
"1316",4,328,"practically",NA
"1317",4,328,"invisible",NA
"1318",4,328,"women",NA
"1319",4,329,"straight",NA
"1320",4,329,"line",NA
"1321",4,330,"eye",NA
"1322",4,330,"mouth","surprise"
"1323",4,330,"organs",NA
"1324",4,331,"identical",NA
"1325",4,331,"meets",NA
"1326",4,331,"eye",NA
"1327",4,332,"highly",NA
"1328",4,332,"lustrous","positive"
"1329",4,332,"view",NA
"1330",4,333,"lustrous","positive"
"1331",4,333,"dim",NA
"1332",4,334,"inanimate",NA
"1333",4,334,"object",NA
"1334",4,334,"hinder",NA
"1335",4,334,"extremity","negative"
"1336",4,334,"serves",NA
"1337",4,335,"invisible",NA
"1338",4,335,"cap","anticipation"
"1339",4,335,"cap","trust"
"1340",4,337,"dangers",NA
"1341",4,337,"exposed","negative"
"1342",4,337,"women",NA
"1343",4,337,"manifest",NA
"1344",4,338,"meanest",NA
"1345",4,338,"capacity",NA
"1346",4,338,"spaceland",NA
"1347",4,338,"angle",NA
"1348",4,339,"respectable","positive"
"1349",4,339,"respectable","trust"
"1350",4,339,"triangle",NA
"1351",4,339,"middle",NA
"1352",4,339,"class",NA
"1353",4,339,"dangers",NA
"1354",4,340,"run",NA
"1355",4,340,"involves",NA
"1356",4,340,"gash","fear"
"1357",4,340,"gash","negative"
"1358",4,340,"collision","anger"
"1359",4,340,"collision","negative"
"1360",4,341,"officer","positive"
"1361",4,341,"officer","trust"
"1362",4,341,"military","fear"
"1363",4,341,"class",NA
"1364",4,341,"necessitates",NA
"1365",4,341,"wound","anger"
"1366",4,341,"wound","fear"
"1367",4,341,"wound","negative"
"1368",4,341,"wound","sadness"
"1369",4,341,"mere",NA
"1370",4,342,"touch",NA
"1371",4,342,"vertex",NA
"1372",4,342,"private",NA
"1373",4,342,"soldier","anger"
"1374",4,342,"soldier","positive"
"1375",4,342,"soldier","sadness"
"1376",4,342,"brings",NA
"1377",4,342,"danger","fear"
"1378",4,342,"danger","negative"
"1379",4,342,"danger","sadness"
"1380",4,343,"death","anger"
"1381",4,343,"death","anticipation"
"1382",4,343,"death","disgust"
"1383",4,343,"death","fear"
"1384",4,343,"death","negative"
"1385",4,343,"death","sadness"
"1386",4,343,"death","surprise"
"1387",4,343,"run",NA
"1388",4,343,"woman",NA
"1389",4,343,"absolute","positive"
"1390",4,344,"destruction","anger"
"1391",4,344,"destruction","negative"
"1392",4,344,"woman",NA
"1393",4,344,"invisible",NA
"1394",4,344,"visible",NA
"1395",4,345,"dim",NA
"1396",4,345,"lustrous","positive"
"1397",4,345,"difficult","fear"
"1398",4,346,"cautious","anticipation"
"1399",4,346,"cautious","fear"
"1400",4,346,"cautious","positive"
"1401",4,346,"cautious","trust"
"1402",4,346,"avoid","fear"
"1403",4,346,"avoid","negative"
"1404",4,346,"collision","anger"
"1405",4,346,"collision","negative"
"1406",4,348,"enactments",NA
"1407",4,348,"times",NA
"1408",4,349,"flatland",NA
"1409",4,349,"minimize","negative"
"1410",4,349,"peril","anticipation"
"1411",4,349,"peril","fear"
"1412",4,349,"peril","negative"
"1413",4,349,"peril","sadness"
"1414",4,349,"southern",NA
"1415",4,350,"temperate","trust"
"1416",4,350,"climates",NA
"1417",4,350,"force","anger"
"1418",4,350,"force","fear"
"1419",4,350,"force","negative"
"1420",4,350,"gravitation",NA
"1421",4,351,"human",NA
"1422",4,351,"liable",NA
"1423",4,351,"casual",NA
"1424",4,351,"involuntary","negative"
"1425",4,351,"motions",NA
"1426",4,351,"laws",NA
"1427",4,352,"women",NA
"1428",4,352,"naturally",NA
"1429",4,352,"stringent",NA
"1430",4,352,"view",NA
"1431",4,353,"code",NA
"1432",4,353,"obtained",NA
"1433",4,353,"summary",NA
"1434",4,355,"1",NA
"1435",4,355,"house",NA
"1436",4,355,"entrance",NA
"1437",4,355,"eastern",NA
"1438",4,356,"females",NA
"1439",4,356,"females",NA
"1440",4,356,"enter",NA
"1441",4,357,"respectful","positive"
"1442",4,357,"respectful","trust"
"1443",4,357,"manner",NA
"1444",4,357,"footnote",NA
"1445",4,357,"1",NA
"1446",4,357,"men's",NA
"1447",4,357,"western",NA
"1448",4,358,"door",NA
"1449",4,360,"2",NA
"1450",4,360,"female","positive"
"1451",4,360,"walk",NA
"1452",4,360,"public","anticipation"
"1453",4,360,"public","positive"
"1454",4,360,"continually",NA
"1455",4,361,"keeping",NA
"1456",4,361,"peace","anticipation"
"1457",4,361,"peace","joy"
"1458",4,361,"peace","positive"
"1459",4,361,"peace","trust"
"1460",4,361,"cry","negative"
"1461",4,361,"cry","sadness"
"1462",4,361,"penalty","anger"
"1463",4,361,"penalty","fear"
"1464",4,361,"penalty","negative"
"1465",4,361,"penalty","sadness"
"1466",4,361,"death","anger"
"1467",4,361,"death","anticipation"
"1468",4,361,"death","disgust"
"1469",4,361,"death","fear"
"1470",4,361,"death","negative"
"1471",4,361,"death","sadness"
"1472",4,361,"death","surprise"
"1473",4,363,"3",NA
"1474",4,363,"female","positive"
"1475",4,363,"duly",NA
"1476",4,363,"certified",NA
"1477",4,363,"suffering","disgust"
"1478",4,363,"suffering","fear"
"1479",4,363,"suffering","negative"
"1480",4,363,"suffering","sadness"
"1481",4,363,"st",NA
"1482",4,363,"vitus's",NA
"1483",4,363,"dance","joy"
"1484",4,363,"dance","positive"
"1485",4,363,"dance","trust"
"1486",4,364,"fits","anger"
"1487",4,364,"fits","negative"
"1488",4,364,"chronic","negative"
"1489",4,364,"chronic","sadness"
"1490",4,364,"cold","negative"
"1491",4,364,"accompanied",NA
"1492",4,364,"violent","anger"
"1493",4,364,"violent","disgust"
"1494",4,364,"violent","fear"
"1495",4,364,"violent","negative"
"1496",4,364,"violent","surprise"
"1497",4,364,"sneezing",NA
"1498",4,364,"disease","anger"
"1499",4,364,"disease","disgust"
"1500",4,364,"disease","fear"
"1501",4,364,"disease","negative"
"1502",4,364,"disease","sadness"
"1503",4,365,"necessitating",NA
"1504",4,365,"involuntary","negative"
"1505",4,365,"motions",NA
"1506",4,365,"instantly",NA
"1507",4,365,"destroyed","anger"
"1508",4,365,"destroyed","fear"
"1509",4,365,"destroyed","negative"
"1510",4,365,"destroyed","sadness"
"1511",4,367,"additional",NA
"1512",4,367,"law","trust"
"1513",4,367,"forbidding","anger"
"1514",4,367,"forbidding","fear"
"1515",4,367,"forbidding","negative"
"1516",4,367,"females",NA
"1517",4,368,"penalty","anger"
"1518",4,368,"penalty","fear"
"1519",4,368,"penalty","negative"
"1520",4,368,"penalty","sadness"
"1521",4,368,"death","anger"
"1522",4,368,"death","anticipation"
"1523",4,368,"death","disgust"
"1524",4,368,"death","fear"
"1525",4,368,"death","negative"
"1526",4,368,"death","sadness"
"1527",4,368,"death","surprise"
"1528",4,368,"walking",NA
"1529",4,368,"standing","positive"
"1530",4,368,"public","anticipation"
"1531",4,368,"public","positive"
"1532",4,369,"moving",NA
"1533",4,369,"constantly","trust"
"1534",4,369,"left",NA
"1535",4,370,"presence","positive"
"1536",4,370,"oblige","negative"
"1537",4,370,"oblige","trust"
"1538",4,370,"woman",NA
"1539",4,371,"travelling",NA
"1540",4,371,"sons",NA
"1541",4,371,"servants",NA
"1542",4,372,"husband",NA
"1543",4,372,"confine","anger"
"1544",4,372,"confine","fear"
"1545",4,372,"confine","negative"
"1546",4,372,"confine","sadness"
"1547",4,372,"women",NA
"1548",4,372,"altogether",NA
"1549",4,372,"houses",NA
"1550",4,373,"religious",NA
"1551",4,373,"festivals",NA
"1552",4,373,"found","joy"
"1553",4,373,"found","positive"
"1554",4,373,"found","trust"
"1555",4,373,"wisest",NA
"1556",4,374,"circles",NA
"1557",4,374,"statesmen",NA
"1558",4,374,"multiplication",NA
"1559",4,374,"restrictions",NA
"1560",4,375,"females",NA
"1561",4,375,"debilitation",NA
"1562",4,375,"diminution",NA
"1563",4,375,"race",NA
"1564",4,376,"increase","positive"
"1565",4,376,"domestic",NA
"1566",4,376,"murders",NA
"1567",4,376,"extent",NA
"1568",4,377,"loses",NA
"1569",4,377,"gains",NA
"1570",4,377,"prohibitive",NA
"1571",4,377,"code",NA
"1572",4,379,"temper",NA
"1573",4,379,"women",NA
"1574",4,379,"exasperated",NA
"1575",4,379,"confinement","anger"
"1576",4,379,"confinement","fear"
"1577",4,379,"confinement","negative"
"1578",4,379,"confinement","sadness"
"1579",4,380,"home",NA
"1580",4,380,"hampering",NA
"1581",4,380,"regulations",NA
"1582",4,380,"abroad",NA
"1583",4,380,"apt","positive"
"1584",4,380,"vent","anger"
"1585",4,381,"spleen",NA
"1586",4,381,"husbands",NA
"1587",4,381,"children",NA
"1588",4,381,"temperate","trust"
"1589",4,382,"climates",NA
"1590",4,382,"male",NA
"1591",4,382,"population","positive"
"1592",4,382,"village",NA
"1593",4,383,"destroyed","anger"
"1594",4,383,"destroyed","fear"
"1595",4,383,"destroyed","negative"
"1596",4,383,"destroyed","sadness"
"1597",4,383,"hours",NA
"1598",4,383,"simultaneous",NA
"1599",4,383,"female","positive"
"1600",4,383,"outbreak",NA
"1601",4,384,"laws",NA
"1602",4,384,"mentioned",NA
"1603",4,384,"suffice",NA
"1604",4,384,"regulated",NA
"1605",4,385,"accepted",NA
"1606",4,385,"rough",NA
"1607",4,385,"exemplification",NA
"1608",4,385,"female","positive"
